City,Year,Capacity (kW DC) Residential (3 or fewer dwelling units per building),Project Count Residential (3 or fewer dwelling units per building),Capacity (kW DC) Other,Project Count Other,Capacity (kW DC) School (K-12),Project Count School (K-12),Capacity (kW DC) Agricultural,Project Count Agricultural,Capacity (kW DC) College / University,Project Count College / University,Capacity (kW DC) Commercial / Office,Project Count Commercial / Office,Capacity (kW DC) Municipal - K-12 School,Project Count Municipal - K-12 School,Capacity (kW DC) Municipal / Government / Public,Project Count Municipal / Government / Public,Capacity (kW DC) Retail,Project Count Retail,Capacity (kW DC) Mixed use (commercial & residential),Project Count Mixed use (commercial & residential),Capacity (kW DC) Religious,Project Count Religious,Capacity (kW DC) Industrial,Project Count Industrial,Capacity (kW DC) Multi-family residential (4 or more dwelling units per building),Project Count Multi-family residential (4 or more dwelling units per building),Capacity (kW DC) Hospital / Health Care,Project Count Hospital / Health Care,Capacity (kW DC) Restaurant / Food Service,Project Count Restaurant / Food Service,Capacity (kW DC) Federal,Project Count Federal,Capacity (kW DC) Community Solar,Project Count Community Solar,Capacity (kW DC) State,Project Count State,Capacity (kW DC) State - College/University,Project Count State - College/University,Capacity (kW DC) All,Project Count All,Capacity (kW DC) Commercial,Project Count Commercial,Capacity (kW DC) Municipal,Project Count Municipal,Capacity (kW DC) State/Fed,Project Count State/Fed,Capacity (kW DC) All Cumulative,Project Count All Cumulative,Capacity (kW DC) Residential Cumulative,Project Count Residential Cumulative,Capacity (kW DC) Multifamily Cumulative,Project Count Multifamily Cumulative,Capacity (kW DC) Mixed use Cumulative,Project Count Mixed use Cumulative,Capacity (kW DC) Commercial Cumulative,Project Count Commercial Cumulative,Capacity (kW DC) Municipal Cumulative,Project Count Municipal Cumulative,Capacity (kW DC) State/Fed Cumulative,Project Count State/Fed Cumulative,Capacity (kW DC) Industrial Cumulative,Project Count Industrial Cumulative,Capacity (kW DC) Agricultural Cumulative,Project Count Agricultural Cumulative,Capacity (kW DC) Community Solar Cumulative,Project Count Community Solar Cumulative,Capacity (kW DC) Other Cumulative,Project Count Other Cumulative
North Reading,2009,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2010,5.88,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,2.0,6.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2011,4.6,1.0,,,,,,,,,86.71,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,91.30999999999999,2.0,86.71,1.0,0.0,0.0,0.0,0.0,98.18999999999998,4.0,11.48,3.0,0.0,0.0,0.0,0.0,86.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2012,6.96,1.0,,,,,,,,,,,,,,,,,,,,,639.8050000000001,3.0,,,,,,,,,,,,,,,646.7650000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,744.955,8.0,18.439999999999998,4.0,0.0,0.0,0.0,0.0,86.71,1.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2013,25.380000000000003,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.380000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,770.335,11.0,43.82,7.0,0.0,0.0,0.0,0.0,86.71,1.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2014,9.81,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,780.1450000000001,12.0,53.63,8.0,0.0,0.0,0.0,0.0,86.71,1.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2015,21.1,2.0,,,,,,,,,18.425,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.525000000000006,3.0,18.425,1.0,0.0,0.0,0.0,0.0,819.6700000000001,15.0,74.73,10.0,0.0,0.0,0.0,0.0,105.13499999999999,2.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2016,48.649,6.0,,,,,,,,,784.08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,832.729,7.0,784.08,1.0,0.0,0.0,0.0,0.0,1652.3990000000001,22.0,123.379,16.0,0.0,0.0,0.0,0.0,889.215,3.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2017,73.55,6.0,,,,,,,,,,,,,,,32.4,2.0,,,,,,,,,,,,,,,,,,,,,105.94999999999999,8.0,32.4,2.0,0.0,0.0,0.0,0.0,1758.3490000000002,30.0,196.929,22.0,0.0,0.0,0.0,0.0,921.615,5.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2018,33.485,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.485,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.834,34.0,230.414,26.0,0.0,0.0,0.0,0.0,921.615,5.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.834,34.0,230.414,26.0,0.0,0.0,0.0,0.0,921.615,5.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.834,34.0,230.414,26.0,0.0,0.0,0.0,0.0,921.615,5.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.834,34.0,230.414,26.0,0.0,0.0,0.0,0.0,921.615,5.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.834,34.0,230.414,26.0,0.0,0.0,0.0,0.0,921.615,5.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
North Reading,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.834,34.0,230.414,26.0,0.0,0.0,0.0,0.0,921.615,5.0,0.0,0.0,0.0,0.0,639.8050000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2005,11.58,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,5.0,11.58,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2006,26.68,11.0,,,,,,,,,5.06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31.74,12.0,5.06,1.0,0.0,0.0,0.0,0.0,43.32,17.0,38.26,16.0,0.0,0.0,0.0,0.0,5.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2007,24.92,5.0,,,,,,,,,9.45,1.0,9.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,44.27,7.0,9.45,1.0,9.9,1.0,0.0,0.0,87.59,24.0,63.18,21.0,0.0,0.0,0.0,0.0,14.509999999999998,2.0,9.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2008,6.5200000000000005,2.0,,,,,,,,,58.260000000000005,2.0,,,,,14.38,1.0,,,,,,,,,,,,,,,,,,,,,79.16000000000001,5.0,72.64,3.0,0.0,0.0,0.0,0.0,166.75,29.0,69.7,23.0,0.0,0.0,0.0,0.0,87.15,5.0,9.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northampton,2009,25.96,7.0,5.6,1.0,,,,,,,,,,,,,14.625,1.0,,,,,,,8.1,1.0,,,,,,,,,,,,,54.285000000000004,10.0,14.625,1.0,0.0,0.0,0.0,0.0,221.035,39.0,95.66,30.0,8.1,1.0,0.0,0.0,101.77499999999999,6.0,9.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.0
Northampton,2010,42.004,10.0,5.04,1.0,10.08,1.0,,,29.12,1.0,,,,,12.81,1.0,,,,,,,,,,,,,,,,,,,,,,,99.054,14.0,39.2,2.0,12.81,1.0,0.0,0.0,320.089,53.0,137.664,40.0,8.1,1.0,0.0,0.0,140.975,8.0,22.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,2.0
Northampton,2011,105.438,23.0,,,106.6,1.0,,,,,238.55,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,450.588,26.0,345.15,3.0,0.0,0.0,0.0,0.0,770.677,79.0,243.102,63.0,8.1,1.0,0.0,0.0,486.125,11.0,22.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,2.0
Northampton,2012,118.514,20.0,,,,,,,,,,,,,1.84,1.0,,,,,,,,,,,,,,,,,,,,,,,120.354,21.0,0.0,0.0,1.84,1.0,0.0,0.0,891.0310000000001,100.0,361.616,83.0,8.1,1.0,0.0,0.0,486.125,11.0,24.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,2.0
Northampton,2013,352.028,56.0,263.2,1.0,,,,,507.0,1.0,71.36800000000001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.596,61.0,578.368,4.0,0.0,0.0,0.0,0.0,2084.627,161.0,713.644,139.0,8.1,1.0,0.0,0.0,1064.493,15.0,24.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.84,3.0
Northampton,2014,668.154,109.0,45.5,1.0,,,,,,,54.85,5.0,,,,,54.84,2.0,17.331,1.0,,,,,,,,,,,,,,,,,,,840.6750000000001,118.0,109.69,7.0,0.0,0.0,0.0,0.0,2925.302,279.0,1381.798,248.0,8.1,1.0,17.331,1.0,1174.183,22.0,24.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.34,4.0
Northampton,2015,657.369,91.0,7.8,1.0,,,,,,,48.069,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,713.2379999999999,93.0,48.069,1.0,0.0,0.0,0.0,0.0,3638.54,372.0,2039.167,339.0,8.1,1.0,17.331,1.0,1222.252,23.0,24.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.14,5.0
Northampton,2016,1139.806,162.0,,,,,,,,,197.508,2.0,,,,,,,,,14.715,1.0,,,,,,,,,,,,,,,,,1352.029,165.0,212.223,3.0,0.0,0.0,0.0,0.0,4990.5689999999995,537.0,3178.973,501.0,8.1,1.0,17.331,1.0,1434.4750000000001,26.0,24.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.14,5.0
Northampton,2017,928.777,126.0,,,,,,,,,60.39,3.0,,,3174.4,1.0,24.82,1.0,18.36,1.0,,,,,25.53,1.0,37.44,2.0,,,,,,,,,,,4269.717000000001,135.0,122.65,6.0,3174.4,1.0,0.0,0.0,9260.286,672.0,4107.75,627.0,33.63,2.0,35.691,2.0,1557.125,32.0,3198.9500000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.14,5.0
Northampton,2018,1293.988,155.0,45.84,5.0,,,,,,,353.165,5.0,,,,,,,,,,,,,104.04,1.0,,,,,,,,,,,,,1797.033,166.0,353.165,5.0,0.0,0.0,0.0,0.0,11057.319,838.0,5401.738,782.0,137.67000000000002,3.0,35.691,2.0,1910.29,37.0,3198.9500000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.97999999999996,10.0
Northampton,2019,760.453,94.0,121.075,16.0,,,,,,,30.6,1.0,,,,,,,,,,,119.63,2.0,81.16,2.0,19.08,1.0,,,,,5668.2,1.0,,,,,6800.198,117.0,49.68,2.0,0.0,0.0,0.0,0.0,17857.517,955.0,6162.191,876.0,218.82999999999998,5.0,35.691,2.0,1959.97,39.0,3198.9500000000003,4.0,0.0,0.0,119.63,2.0,0.0,0.0,5668.2,1.0,494.05499999999995,26.0
Northampton,2020,727.259,88.0,543.775,3.0,,,,,,,40.16,3.0,,,,,,,,,,,,,30.975,1.0,,,,,,,4573.8,1.0,,,,,5915.969,96.0,40.16,3.0,0.0,0.0,0.0,0.0,23773.486,1051.0,6889.45,964.0,249.805,6.0,35.691,2.0,2000.13,42.0,3198.9500000000003,4.0,0.0,0.0,119.63,2.0,0.0,0.0,10242.0,2.0,1037.83,29.0
Northampton,2021,953.415,116.0,72.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0149999999999,121.0,0.0,0.0,0.0,0.0,0.0,0.0,24799.501,1172.0,7842.865,1080.0,249.805,6.0,35.691,2.0,2000.13,42.0,3198.9500000000003,4.0,0.0,0.0,119.63,2.0,0.0,0.0,10242.0,2.0,1110.4299999999998,34.0
Northampton,2022,527.279,58.0,88.34,2.0,,,,,,,203.05,2.0,88.80000000000001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,907.469,65.0,203.05,2.0,88.80000000000001,3.0,0.0,0.0,25706.97,1237.0,8370.144,1138.0,249.805,6.0,35.691,2.0,2203.1800000000003,44.0,3287.7500000000005,7.0,0.0,0.0,119.63,2.0,0.0,0.0,10242.0,2.0,1198.77,36.0
Northampton,2023,68.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25775.27,1244.0,8438.444,1145.0,249.805,6.0,35.691,2.0,2203.1800000000003,44.0,3287.7500000000005,7.0,0.0,0.0,119.63,2.0,0.0,0.0,10242.0,2.0,1198.77,36.0
Northborough,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2007,1.02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2008,18.36,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.36,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38,6.0,19.38,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2009,10.77,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15,8.0,30.15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2010,13.82,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.82,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.97,11.0,43.97,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2011,12.765,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.765,3.0,0.0,0.0,0.0,0.0,0.0,0.0,56.735,14.0,56.735,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2012,168.155,13.0,,,,,,,,,477.05,3.0,,,,,,,,,,,171.08,1.0,,,,,,,,,,,,,,,816.2850000000001,17.0,477.05,3.0,0.0,0.0,0.0,0.0,873.0200000000001,31.0,224.89,27.0,0.0,0.0,0.0,0.0,477.05,3.0,0.0,0.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2013,35.33,5.0,,,,,,,,,279.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,314.83,6.0,279.5,1.0,0.0,0.0,0.0,0.0,1187.8500000000001,37.0,260.22,32.0,0.0,0.0,0.0,0.0,756.55,4.0,0.0,0.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2014,319.052,46.0,,,,,,,,,762.3,1.0,,,,,527.04,1.0,,,,,,,,,,,,,,,,,,,,,1608.3919999999998,48.0,1289.34,2.0,0.0,0.0,0.0,0.0,2796.242,85.0,579.272,78.0,0.0,0.0,0.0,0.0,2045.8899999999999,6.0,0.0,0.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2015,716.66,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.66,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3512.902,175.0,1295.932,168.0,0.0,0.0,0.0,0.0,2045.8899999999999,6.0,0.0,0.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2016,549.158,70.0,,,,,,,,,,,,,,,561.2,1.0,,,,,,,,,,,38.4,1.0,,,,,,,,,1148.7580000000003,72.0,599.6,2.0,0.0,0.0,0.0,0.0,4661.66,247.0,1845.0900000000001,238.0,0.0,0.0,0.0,0.0,2645.49,8.0,0.0,0.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2017,402.33,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.33,44.0,0.0,0.0,0.0,0.0,0.0,0.0,5063.990000000001,291.0,2247.42,282.0,0.0,0.0,0.0,0.0,2645.49,8.0,0.0,0.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Northborough,2018,251.86,31.0,9.24,1.0,,,,,,,229.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,490.1,37.0,229.0,5.0,0.0,0.0,0.0,0.0,5554.09,328.0,2499.28,313.0,0.0,0.0,0.0,0.0,2874.49,13.0,0.0,0.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,9.24,1.0
Northborough,2019,233.035,29.0,49.78,5.0,,,,,,,,,,,,,,,,,30.0,1.0,,,,,19.8,1.0,,,,,,,,,,,332.615,36.0,49.8,2.0,0.0,0.0,0.0,0.0,5886.705,364.0,2732.315,342.0,0.0,0.0,0.0,0.0,2924.29,15.0,0.0,0.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,59.02,6.0
Northborough,2020,512.035,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.035,52.0,0.0,0.0,0.0,0.0,0.0,0.0,6398.74,416.0,3244.35,394.0,0.0,0.0,0.0,0.0,2924.29,15.0,0.0,0.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,59.02,6.0
Northborough,2021,307.633,30.0,,,,,,,,,,,373.67,1.0,,,,,,,15.36,1.0,,,,,,,,,,,,,,,,,696.663,32.0,15.36,1.0,373.67,1.0,0.0,0.0,7095.403,448.0,3551.983,424.0,0.0,0.0,0.0,0.0,2939.65,16.0,373.67,1.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,59.02,6.0
Northborough,2022,123.225,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.225,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7218.628000000001,460.0,3675.208,436.0,0.0,0.0,0.0,0.0,2939.65,16.0,373.67,1.0,0.0,0.0,171.08,1.0,0.0,0.0,0.0,0.0,59.02,6.0
Northborough,2023,26.32,2.0,,,,,,,,,,,,,,,,,,,,,396.0,1.0,,,,,,,,,,,,,,,422.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7640.948,463.0,3701.528,438.0,0.0,0.0,0.0,0.0,2939.65,16.0,373.67,1.0,0.0,0.0,567.08,2.0,0.0,0.0,0.0,0.0,59.02,6.0
Northbridge,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northbridge,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northbridge,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northbridge,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northbridge,2004,,,,,,,,,,,9.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,1.0,9.6,1.0,0.0,0.0,0.0,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northbridge,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northbridge,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northbridge,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
