,City,Year,Capacity (kW DC) Agricultural,Capacity (kW DC) All,Capacity (kW DC) College / University,Capacity (kW DC) Commercial / Office,Capacity (kW DC) Community Solar,Capacity (kW DC) Federal,Capacity (kW DC) Hospital / Health Care,Capacity (kW DC) Industrial,Capacity (kW DC) Mixed Use,Capacity (kW DC) Multi-family residential,Capacity (kW DC) Municipal - K-12 School,Capacity (kW DC) Municipal / Government / Public,Capacity (kW DC) Non-Profit,Capacity (kW DC) Other,Capacity (kW DC) Religious,Capacity (kW DC) Residential,Capacity (kW DC) Restaurant / Food Service,Capacity (kW DC) Retail,Capacity (kW DC) School (K-12),Capacity (kW DC) State,Capacity (kW DC) State - College/University,Capacity (kW DC) Unknown,Project Count Agricultural,Project Count All,Project Count College / University,Project Count Commercial / Office,Project Count Community Solar,Project Count Federal,Project Count Hospital / Health Care,Project Count Industrial,Project Count Mixed Use,Project Count Multi-family residential,Project Count Municipal - K-12 School,Project Count Municipal / Government / Public,Project Count Non-Profit,Project Count Other,Project Count Religious,Project Count Residential,Project Count Restaurant / Food Service,Project Count Retail,Project Count School (K-12),Project Count State,Project Count State - College/University,Project Count Unknown,Cumulative Capacity (kW DC) Agricultural,Cumulative Capacity (kW DC) All,Cumulative Capacity (kW DC) College / University,Cumulative Capacity (kW DC) Commercial / Office,Cumulative Capacity (kW DC) Community Solar,Cumulative Capacity (kW DC) Federal,Cumulative Capacity (kW DC) Hospital / Health Care,Cumulative Capacity (kW DC) Industrial,Cumulative Capacity (kW DC) Mixed Use,Cumulative Capacity (kW DC) Multi-family residential,Cumulative Capacity (kW DC) Municipal - K-12 School,Cumulative Capacity (kW DC) Municipal / Government / Public,Cumulative Capacity (kW DC) Non-Profit,Cumulative Capacity (kW DC) Other,Cumulative Capacity (kW DC) Religious,Cumulative Capacity (kW DC) Residential,Cumulative Capacity (kW DC) Restaurant / Food Service,Cumulative Capacity (kW DC) Retail,Cumulative Capacity (kW DC) School (K-12),Cumulative Capacity (kW DC) State,Cumulative Capacity (kW DC) State - College/University,Cumulative Capacity (kW DC) Unknown,Cumulative Project Count Agricultural,Cumulative Project Count All,Cumulative Project Count College / University,Cumulative Project Count Commercial / Office,Cumulative Project Count Community Solar,Cumulative Project Count Federal,Cumulative Project Count Hospital / Health Care,Cumulative Project Count Industrial,Cumulative Project Count Mixed Use,Cumulative Project Count Multi-family residential,Cumulative Project Count Municipal - K-12 School,Cumulative Project Count Municipal / Government / Public,Cumulative Project Count Non-Profit,Cumulative Project Count Other,Cumulative Project Count Religious,Cumulative Project Count Residential,Cumulative Project Count Restaurant / Food Service,Cumulative Project Count Retail,Cumulative Project Count School (K-12),Cumulative Project Count State,Cumulative Project Count State - College/University,Cumulative Project Count Unknown,Capacity (kW DC) Commercial,Capacity (kW DC) Municipal,Project Count Commercial,Project Count Municipal,Cumulative Capacity (kW DC) Commercial,Cumulative Project Count Commercial,Cumulative Project Count Municipal,Cumulative Capacity (kW DC) Municipal,TPO Count N,TPO Count Y,Cumulative TPO Count N,Cumulative TPO Count Y,pct res TPO cum
6492,Wellesley,2018,,124.04,,66.5,,,,,,,,,,,,57.540000000000006,,,,,,,,8.0,,1.0,,,,,,,,,,,,7.0,,,,,,,,987.3539999999999,,76.5,,,,,,,40.56,62.46,,,37.8,708.834,,61.2,,,,,,103.0,,2.0,,,,,,,1.0,2.0,,,1.0,96.0,,1.0,,,,,66.5,0.0,1.0,0.0,175.5,4.0,3.0,103.02000000000001,7.0,,77.0,19.0,19.791666666666668
6493,Wellesley,2019,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,987.3539999999999,,76.5,,,,,,,40.56,62.46,,,37.8,708.834,,61.2,,,,,,103.0,,2.0,,,,,,,1.0,2.0,,,1.0,96.0,,1.0,,,,,0.0,0.0,0.0,0.0,175.5,4.0,3.0,103.02000000000001,,,77.0,19.0,19.791666666666668
6494,Wellesley,2020,,231.0,,,,,,,,,,,,,,,,,,,,231.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1218.3539999999998,,76.5,,,,,,,40.56,62.46,,,37.8,708.834,,61.2,,,,231.0,,104.0,,2.0,,,,,,,1.0,2.0,,,1.0,96.0,,1.0,,,,1.0,0.0,0.0,0.0,0.0,175.5,4.0,3.0,103.02000000000001,,,77.0,19.0,19.791666666666668
6495,Wellesley,2021,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1218.3539999999998,,76.5,,,,,,,40.56,62.46,,,37.8,708.834,,61.2,,,,231.0,,104.0,,2.0,,,,,,,1.0,2.0,,,1.0,96.0,,1.0,,,,1.0,0.0,0.0,0.0,0.0,175.5,4.0,3.0,103.02000000000001,,,77.0,19.0,19.791666666666668
6496,Wellesley,2022,,82.0,,,,,,,,,,,,,,61.0,,,,,,21.0,,7.0,,,,,,,,,,,,,,5.0,,,,,,2.0,,1300.3539999999998,,76.5,,,,,,,40.56,62.46,,,37.8,769.834,,61.2,,,,252.0,,111.0,,2.0,,,,,,,1.0,2.0,,,1.0,101.0,,1.0,,,,3.0,0.0,0.0,0.0,0.0,175.5,4.0,3.0,103.02000000000001,,,77.0,19.0,18.81188118811881
6497,Wellesley,2023,,48.12,,,,,,,,,,,,,,48.12,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,1348.474,,76.5,,,,,,,40.56,62.46,,,37.8,817.954,,61.2,,,,252.0,,115.0,,2.0,,,,,,,1.0,2.0,,,1.0,105.0,,1.0,,,,3.0,0.0,0.0,0.0,0.0,175.5,4.0,3.0,103.02000000000001,,,77.0,19.0,18.095238095238095
6498,Wellesley,2024,,15.600000000000001,,,,,,,,,,,,,,2.2,,,,,,13.4,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,1364.0739999999998,,76.5,,,,,,,40.56,62.46,,,37.8,820.154,,61.2,,,,265.4,,117.0,,2.0,,,,,,,1.0,2.0,,,1.0,106.0,,1.0,,,,4.0,0.0,0.0,0.0,0.0,175.5,4.0,3.0,103.02000000000001,,,77.0,19.0,17.92452830188679
6499,Wellesley,2025,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1364.0739999999998,,76.5,,,,,,,40.56,62.46,,,37.8,820.154,,61.2,,,,265.4,,117.0,,2.0,,,,,,,1.0,2.0,,,1.0,106.0,,1.0,,,,4.0,0.0,0.0,0.0,0.0,175.5,4.0,3.0,103.02000000000001,,,77.0,19.0,17.92452830188679
6500,Wellesley,2026,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1364.0739999999998,,76.5,,,,,,,40.56,62.46,,,37.8,820.154,,61.2,,,,265.4,,117.0,,2.0,,,,,,,1.0,2.0,,,1.0,106.0,,1.0,,,,4.0,0.0,0.0,0.0,0.0,175.5,4.0,3.0,103.02000000000001,,,,,
6501,Wellfleet,2004,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0
6502,Wellfleet,2005,,3.5,,,,,,,,,,,,,,3.5,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,6.5,,,,,,,,,,,,,,6.5,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,0.0
6503,Wellfleet,2006,,38.475,,,,,,,,,2.04,,,21.12,,6.59,,,,,,8.725,,6.0,,,,,,,,,1.0,,,1.0,,2.0,,,,,,2.0,,44.975,,,,,,,,,2.04,,,21.12,,13.09,,,,,,8.725,,8.0,,,,,,,,,1.0,,,1.0,,4.0,,,,,,2.0,0.0,2.04,0.0,1.0,0.0,0.0,1.0,2.04,2.0,,4.0,0.0,0.0
6504,Wellfleet,2007,,3.15,,,,,,,,,,,,,,3.15,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,48.125,,,,,,,,,2.04,,,21.12,,16.24,,,,,,8.725,,9.0,,,,,,,,,1.0,,,1.0,,5.0,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.04,1.0,,5.0,0.0,0.0
6505,Wellfleet,2008,,10.08,,,,,,,,,,,,,,10.08,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,58.205,,,,,,,,,2.04,,,21.12,,26.32,,,,,,8.725,,12.0,,,,,,,,,1.0,,,1.0,,8.0,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.04,3.0,,8.0,0.0,0.0
6506,Wellfleet,2009,,45.535000000000004,,,,,,,,,,17.28,,4.62,,23.635,,,,,,,,9.0,,,,,,,,,,1.0,,1.0,,7.0,,,,,,,,103.74,,,,,,,,,2.04,17.28,,25.740000000000002,,49.955,,,,,,8.725,,21.0,,,,,,,,,1.0,1.0,,2.0,,15.0,,,,,,2.0,0.0,17.28,0.0,1.0,0.0,0.0,2.0,19.32,7.0,,15.0,0.0,0.0
6507,Wellfleet,2010,,61.565,,,,,,,,,,,,40.0,,21.564999999999998,,,,,,,,6.0,,,,,,,,,,,,1.0,,5.0,,,,,,,,165.305,,,,,,,,,2.04,17.28,,65.74000000000001,,71.52,,,,,,8.725,,27.0,,,,,,,,,1.0,1.0,,3.0,,20.0,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.32,5.0,,20.0,0.0,0.0
6508,Wellfleet,2011,,45.056999999999995,,3.57,,,,,,,,,,,,41.486999999999995,,,,,,,,10.0,,1.0,,,,,,,,,,,,9.0,,,,,,,,210.362,,3.57,,,,,,,2.04,17.28,,65.74000000000001,,113.00699999999999,,,,,,8.725,,37.0,,1.0,,,,,,,1.0,1.0,,3.0,,29.0,,,,,,2.0,3.57,0.0,1.0,0.0,3.57,1.0,2.0,19.32,9.0,,29.0,0.0,0.0
6509,Wellfleet,2012,,118.68599999999999,,15.702000000000002,,,,,,,,,,64.8,,38.184,,,,,,,,10.0,,2.0,,,,,,,,,,1.0,,7.0,,,,,,,,329.04799999999994,,19.272000000000002,,,,,,,2.04,17.28,,130.54,,151.19099999999997,,,,,,8.725,,47.0,,3.0,,,,,,,1.0,1.0,,4.0,,36.0,,,,,,2.0,15.702000000000002,0.0,2.0,0.0,19.272000000000002,3.0,2.0,19.32,6.0,1.0,35.0,1.0,2.7777777777777777
6510,Wellfleet,2013,,78.009,,5.232,,,,,,,,,,,,72.777,,,,,,,,15.0,,1.0,,,,,,,,,,,,14.0,,,,,,,,407.057,,24.504,,,,,,,2.04,17.28,,130.54,,223.968,,,,,,8.725,,62.0,,4.0,,,,,,,1.0,1.0,,4.0,,50.0,,,,,,2.0,5.232,0.0,1.0,0.0,24.504,4.0,2.0,19.32,11.0,3.0,46.0,4.0,8.0
6511,Wellfleet,2014,,361.077,,8.175,,,,,,,,,,,,352.902,,,,,,,,79.0,,2.0,,,,,,,,,,,,77.0,,,,,,,,768.134,,32.679,,,,,,,2.04,17.28,,130.54,,576.87,,,,,,8.725,,141.0,,6.0,,,,,,,1.0,1.0,,4.0,,127.0,,,,,,2.0,8.175,0.0,2.0,0.0,32.679,6.0,2.0,19.32,76.0,1.0,122.0,5.0,3.937007874015748
6512,Wellfleet,2015,,443.27599999999995,,12.324,,,,,,,,,,5.1,,379.572,,,,,,46.28,,73.0,,2.0,,,,,,,,,,1.0,,68.0,,,,,,2.0,,1211.41,,45.003,,,,,,,2.04,17.28,,135.64,,956.442,,,,,,55.005,,214.0,,8.0,,,,,,,1.0,1.0,,5.0,,195.0,,,,,,4.0,12.324,0.0,2.0,0.0,45.003,8.0,2.0,19.32,52.0,16.0,174.0,21.0,10.76923076923077
6513,Wellfleet,2016,,429.30199999999996,,124.58699999999999,,,,,,,,,,,,304.715,,,,,,,,49.0,,2.0,,,,,,,,,,,,47.0,,,,,,,,1640.712,,169.58999999999997,,,,,,,2.04,17.28,,135.64,,1261.157,,,,,,55.005,,263.0,,10.0,,,,,,,1.0,1.0,,5.0,,242.0,,,,,,4.0,124.58699999999999,0.0,2.0,0.0,169.58999999999997,10.0,2.0,19.32,30.0,17.0,204.0,38.0,15.702479338842975
6514,Wellfleet,2017,,148.31,,,,,,,,,,,,,,148.31,,,,,,,,26.0,,,,,,,,,,,,,,26.0,,,,,,,,1789.022,,169.58999999999997,,,,,,,2.04,17.28,,135.64,,1409.4669999999999,,,,,,55.005,,289.0,,10.0,,,,,,,1.0,1.0,,5.0,,268.0,,,,,,4.0,0.0,0.0,0.0,0.0,169.58999999999997,10.0,2.0,19.32,21.0,5.0,225.0,43.0,16.044776119402986
6515,Wellfleet,2018,,439.003,,,,,,,,,,,,54.510000000000005,,384.493,,,,,,,,61.0,,,,,,,,,,,,3.0,,58.0,,,,,,,,2228.025,,169.58999999999997,,,,,,,2.04,17.28,,190.15,,1793.96,,,,,,55.005,,350.0,,10.0,,,,,,,1.0,1.0,,8.0,,326.0,,,,,,4.0,0.0,0.0,0.0,0.0,169.58999999999997,10.0,2.0,19.32,52.0,6.0,277.0,49.0,15.030674846625766
6516,Wellfleet,2019,,351.872,,,,,,,,,,,,35.987,,315.885,,,,,,,,52.0,,,,,,,,,,,,6.0,,46.0,,,,,,,,2579.897,,169.58999999999997,,,,,,,2.04,17.28,,226.137,,2109.845,,,,,,55.005,,402.0,,10.0,,,,,,,1.0,1.0,,14.0,,372.0,,,,,,4.0,0.0,0.0,0.0,0.0,169.58999999999997,10.0,2.0,19.32,35.0,11.0,312.0,60.0,16.129032258064516
6517,Wellfleet,2020,,435.44100000000003,,,,,,,,,,,,15.12,,420.321,,,,,,,,56.0,,,,,,,,,,,,1.0,,55.0,,,,,,,,3015.338,,169.58999999999997,,,,,,,2.04,17.28,,241.257,,2530.166,,,,,,55.005,,458.0,,10.0,,,,,,,1.0,1.0,,15.0,,427.0,,,,,,4.0,0.0,0.0,0.0,0.0,169.58999999999997,10.0,2.0,19.32,43.0,12.0,355.0,72.0,16.861826697892273
6518,Wellfleet,2021,,1321.587,,,,,,,,,,905.76,,4.875,,410.952,,,,,,,,52.0,,,,,,,,,,1.0,,1.0,,50.0,,,,,,,,4336.924999999999,,169.58999999999997,,,,,,,2.04,923.04,,246.132,,2941.118,,,,,,55.005,,510.0,,10.0,,,,,,,1.0,2.0,,16.0,,477.0,,,,,,4.0,0.0,905.76,0.0,1.0,169.58999999999997,10.0,3.0,925.0799999999999,43.0,7.0,398.0,79.0,16.561844863731658
6519,Wellfleet,2022,,340.933,,,,,,,,,,,,,,340.933,,,,,,,,39.0,,,,,,,,,,,,,,39.0,,,,,,,,4677.857999999999,,169.58999999999997,,,,,,,2.04,923.04,,246.132,,3282.051,,,,,,55.005,,549.0,,10.0,,,,,,,1.0,2.0,,16.0,,516.0,,,,,,4.0,0.0,0.0,0.0,0.0,169.58999999999997,10.0,3.0,925.0799999999999,28.0,11.0,426.0,90.0,17.441860465116278
6520,Wellfleet,2023,,574.94,,,,,,,,,,,,19.6,,440.305,25.515,,,,,89.52,,58.0,,,,,,,,,,,,1.0,,45.0,1.0,,,,,11.0,,5252.798,,169.58999999999997,,,,,,,2.04,923.04,,265.73199999999997,,3722.3559999999998,25.515,,,,,144.525,,607.0,,10.0,,,,,,,1.0,2.0,,17.0,,561.0,1.0,,,,,15.0,25.515,0.0,1.0,0.0,195.10499999999996,11.0,3.0,925.0799999999999,28.0,2.0,454.0,92.0,16.39928698752228
6521,Wellfleet,2024,,181.44,,35.26,,,,,,,,,,,,54.0,,,,,,92.17999999999999,,21.0,,1.0,,,,,,,,,,,,7.0,,,,,,13.0,,5434.237999999999,,204.85,,,,,,,2.04,923.04,,265.73199999999997,,3776.3559999999998,25.515,,,,,236.70499999999998,,628.0,,11.0,,,,,,,1.0,2.0,,17.0,,568.0,1.0,,,,,28.0,35.26,0.0,1.0,0.0,230.365,12.0,3.0,925.0799999999999,,,454.0,92.0,16.197183098591548
6522,Wellfleet,2025,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,5434.237999999999,,204.85,,,,,,,2.04,923.04,,265.73199999999997,,3776.3559999999998,25.515,,,,,236.70499999999998,,628.0,,11.0,,,,,,,1.0,2.0,,17.0,,568.0,1.0,,,,,28.0,0.0,0.0,0.0,0.0,230.365,12.0,3.0,925.0799999999999,,,454.0,92.0,16.197183098591548
6523,Wellfleet,2026,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,5434.237999999999,,204.85,,,,,,,2.04,923.04,,265.73199999999997,,3776.3559999999998,25.515,,,,,236.70499999999998,,628.0,,11.0,,,,,,,1.0,2.0,,17.0,,568.0,1.0,,,,,28.0,0.0,0.0,0.0,0.0,230.365,12.0,3.0,925.0799999999999,,,,,
6524,Wendell,2003,,6.664,,,,,,,,,,,,,,3.624,,,,,,3.04,,3.0,,,,,,,,,,,,,,2.0,,,,,,1.0,,6.664,,,,,,,,,,,,,,3.624,,,,,,3.04,,3.0,,,,,,,,,,,,,,2.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0
6525,Wendell,2004,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,6.664,,,,,,,,,,,,,,3.624,,,,,,3.04,,3.0,,,,,,,,,,,,,,2.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0
6526,Wendell,2005,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,6.664,,,,,,,,,,,,,,3.624,,,,,,3.04,,3.0,,,,,,,,,,,,,,2.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0
6527,Wendell,2006,,13.59,,,,,,,,,,,,,,13.59,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,,,20.253999999999998,,,,,,,,,,,,,,17.214,,,,,,3.04,,8.0,,,,,,,,,,,,,,7.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,7.0,0.0,0.0
6528,Wendell,2007,,6.84,,,,,,,,,,6.84,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,27.093999999999998,,,,,,,,,,6.84,,,,17.214,,,,,,3.04,,9.0,,,,,,,,,,1.0,,,,7.0,,,,,,1.0,0.0,6.84,0.0,1.0,0.0,0.0,1.0,6.84,,,7.0,0.0,0.0
6529,Wendell,2008,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,27.093999999999998,,,,,,,,,,6.84,,,,17.214,,,,,,3.04,,9.0,,,,,,,,,,1.0,,,,7.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,,,7.0,0.0,0.0
6530,Wendell,2009,,7.14,,,,,,,,,,,,,,7.14,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,34.234,,,,,,,,,,6.84,,,,24.354,,,,,,3.04,,11.0,,,,,,,,,,1.0,,,,9.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,2.0,,9.0,0.0,0.0
6531,Wendell,2010,,9.075,,,,,,,,,,,,,,9.075,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,43.309000000000005,,,,,,,,,,6.84,,,,33.429,,,,,,3.04,,13.0,,,,,,,,,,1.0,,,,11.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,2.0,,11.0,0.0,0.0
6532,Wendell,2011,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,43.309000000000005,,,,,,,,,,6.84,,,,33.429,,,,,,3.04,,13.0,,,,,,,,,,1.0,,,,11.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,,,11.0,0.0,0.0
6533,Wendell,2012,,22.75,,,,,,,,,,,,,,22.75,,,,,,,,6.0,,,,,,,,,,,,,,6.0,,,,,,,,66.05900000000001,,,,,,,,,,6.84,,,,56.179,,,,,,3.04,,19.0,,,,,,,,,,1.0,,,,17.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,5.0,1.0,16.0,1.0,5.882352941176471
6534,Wendell,2013,,36.13,,,,,,,,,,,,,,36.13,,,,,,,,7.0,,,,,,,,,,,,,,7.0,,,,,,,,102.18900000000001,,,,,,,,,,6.84,,,,92.309,,,,,,3.04,,26.0,,,,,,,,,,1.0,,,,24.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,6.0,1.0,22.0,2.0,8.333333333333334
6535,Wendell,2014,,8.04,,,,,,,,,,,,,,8.04,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,110.229,,,,,,,,,,6.84,,,,100.34899999999999,,,,,,3.04,,27.0,,,,,,,,,,1.0,,,,25.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,1.0,,23.0,2.0,8.0
6536,Wendell,2015,,19.82,,,,,,,,,,,,,,19.82,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,130.049,,,,,,,,,,6.84,,,,120.169,,,,,,3.04,,30.0,,,,,,,,,,1.0,,,,28.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,2.0,1.0,25.0,3.0,10.714285714285714
6537,Wendell,2016,,82.58999999999999,,,,,,,8.502,,,,,,,74.088,,,,,,,,11.0,,,,,,,1.0,,,,,,,10.0,,,,,,,,212.639,,,,,,,8.502,,,6.84,,,,194.257,,,,,,3.04,,41.0,,,,,,,1.0,,,1.0,,,,38.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,7.0,3.0,32.0,6.0,15.789473684210526
6538,Wendell,2017,,23.64,,,,,,,,,,,,,,23.64,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,236.279,,,,,,,8.502,,,6.84,,,,217.897,,,,,,3.04,,44.0,,,,,,,1.0,,,1.0,,,,41.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,3.0,,35.0,6.0,14.634146341463415
6539,Wendell,2018,,1459.6750000000002,,,1404.805,,,,,,,,,,,54.870000000000005,,,,,,,,9.0,,,1.0,,,,,,,,,,,8.0,,,,,,,,1695.954,,,1404.805,,,,8.502,,,6.84,,,,272.767,,,,,,3.04,,53.0,,,1.0,,,,1.0,,,1.0,,,,49.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,8.0,,43.0,6.0,12.244897959183673
6540,Wendell,2019,,56.28,,,,,,,,,,,,12.600000000000001,,43.68,,,,,,,,7.0,,,,,,,,,,,,2.0,,5.0,,,,,,,,1752.2340000000002,,,1404.805,,,,8.502,,,6.84,,12.600000000000001,,316.447,,,,,,3.04,,60.0,,,1.0,,,,1.0,,,1.0,,2.0,,54.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,3.0,2.0,46.0,8.0,14.814814814814815
6541,Wendell,2020,,38.525,,,,,,,,,,,,,,38.525,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,,,1790.759,,,1404.805,,,,8.502,,,6.84,,12.600000000000001,,354.972,,,,,,3.04,,65.0,,,1.0,,,,1.0,,,1.0,,2.0,,59.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,3.0,2.0,49.0,10.0,16.949152542372882
6542,Wendell,2021,,9.52,,,,,,,,,,,,,,9.52,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1800.279,,,1404.805,,,,8.502,,,6.84,,12.600000000000001,,364.492,,,,,,3.04,,66.0,,,1.0,,,,1.0,,,1.0,,2.0,,60.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,1.0,,50.0,10.0,16.666666666666668
6543,Wendell,2022,,36.1,,,,,,,,,,,,,,7.1,,,,,,29.0,,5.0,,,,,,,,,,,,,,1.0,,,,,,4.0,,1836.3790000000001,,,1404.805,,,,8.502,,,6.84,,12.600000000000001,,371.592,,,,,,32.04,,71.0,,,1.0,,,,1.0,,,1.0,,2.0,,61.0,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,1.0,,51.0,10.0,16.39344262295082
6544,Wendell,2023,,66.83,,,,,,,,,,,,,,,,,,,,66.83,,7.0,,,,,,,,,,,,,,,,,,,,7.0,,1903.209,,,1404.805,,,,8.502,,,6.84,,12.600000000000001,,371.592,,,,,,98.87,,78.0,,,1.0,,,,1.0,,,1.0,,2.0,,61.0,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,,,51.0,10.0,16.39344262295082
6545,Wendell,2024,,3.7,,,,,,,,,,,,,,3.7,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1906.909,,,1404.805,,,,8.502,,,6.84,,12.600000000000001,,375.292,,,,,,98.87,,79.0,,,1.0,,,,1.0,,,1.0,,2.0,,62.0,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,,,51.0,10.0,16.129032258064516
6546,Wendell,2025,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1906.909,,,1404.805,,,,8.502,,,6.84,,12.600000000000001,,375.292,,,,,,98.87,,79.0,,,1.0,,,,1.0,,,1.0,,2.0,,62.0,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,,,51.0,10.0,16.129032258064516
6547,Wendell,2026,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1906.909,,,1404.805,,,,8.502,,,6.84,,12.600000000000001,,375.292,,,,,,98.87,,79.0,,,1.0,,,,1.0,,,1.0,,2.0,,62.0,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.84,,,,,
6548,Wenham,2008,,4.92,,,,,,,,,,,,,4.92,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,4.92,,,,,,,,,,,,,4.92,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,4.92,0.0,1.0,0.0,4.92,1.0,0.0,0.0,,,,,
6549,Wenham,2009,,5.32,,,,,,,,,,,,,,5.32,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,10.24,,,,,,,,,,,,,4.92,5.32,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,0.0,0.0,0.0,0.0,4.92,1.0,0.0,0.0,1.0,,1.0,0.0,0.0
6550,Wenham,2010,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.24,,,,,,,,,,,,,4.92,5.32,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,0.0,0.0,0.0,0.0,4.92,1.0,0.0,0.0,,,1.0,0.0,0.0
6551,Wenham,2011,,6.9,,6.9,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,17.14,,6.9,,,,,,,,,,,4.92,5.32,,,,,,,,3.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,6.9,0.0,1.0,0.0,11.82,2.0,0.0,0.0,,,1.0,0.0,0.0
